id,globio_country_code,item_name,item_code,msa_land_use_dynamic,msa_land_use_static,msa_fragmentation_dynamic,msa_fragmentation_static,msa_encroachment_dynamic,msa_encroachment_static,msa_n_deposition_static,msa_n_deposition_dynamic,msa_climate_change_terrestrial_dynamic,msa_climate_change_aquatic_dynamic,msa_aquatic_wetland_conversion_static,msa_aquatic_wetland_conversion_dynamic,msa_aquatic_land_use_river_static_wm,msa_aquatic_land_use_river_static_cut,msa_aquatic_land_use_river_dynamic_wm,msa_aquatic_land_use_river_dynamic_cut,msa_aquatic_land_use_wetland_static_wm,msa_aquatic_land_use_wetland_static_cut,msa_aquatic_land_use_wetland_dynamic_wm,msa_aquatic_land_use_wetland_dynamic_cut,msa_aquatic_HD_water_withdrawn_static_wm,msa_aquatic_HD_water_withdrawn_static_cut,msa_aquatic_HD_water_withdrawn_dynamic_wm,msa_aquatic_HD_water_withdrawn_dynamic_cut,msa_aquatic_lakes_eutrophication_static,msa_aquatic_lakes_eutrophication_dynamic
787,348,Cherries,531,7.54661512234572E-06,0.00209219260195196,0,8.42263572460628E-05,0,0.00019374750704874,5.15814084459034E-06,0,2.3402892177187E-06,2.28302331998625E-08,0,0,3.31387961548776E-06,3.31387961548776E-06,6.53237637018827E-09,6.53237637018827E-09,1.02045740983158E-05,1.02045740983158E-05,1.94723364404199E-08,1.94723364404199E-08,3.56880021857633E-07,3.56880021857633E-07,0,0,1.20153318380924E-05,4.34660034162657E-09
788,348,Peaches and nectarines,534,4.64970132126745E-06,0.00128906410992618,0,5.18944451550131E-05,0,0.000119373788766477,3.17808897254593E-06,0,1.44192405354737E-06,1.40664077541096E-08,0,0,2.04178299500522E-06,2.04178299500522E-06,4.02479768042545E-09,4.02479768042545E-09,6.28735146799987E-06,6.28735146799987E-06,1.19975044450183E-08,1.19975044450183E-08,2.19884740676904E-07,2.19884740676904E-07,0,0,7.40301491692872E-06,2.67807394756878E-09
789,348,Plums and sloes,536,5.88573658681431E-06,0.00163173745372392,0,6.56896031373539E-05,0,0.000151107055594267,4.02292389326328E-06,0,1.82523232590302E-06,1.78056965475889E-08,0,0,2.58455243588887E-06,2.58455243588887E-06,5.09471411719584E-09,5.09471411719584E-09,7.95872509060005E-06,7.95872509060005E-06,1.51868143744043E-08,1.51868143744043E-08,2.78336945464586E-07,2.78336945464586E-07,0,0,9.37096659305897E-06,3.38998931894901E-09
790,348,"Fruit, stone nes",541,5.44199716780739E-06,0.00150871695849663,0,6.07371106326322E-05,0,0.000139714741978421,3.71962627116023E-06,0,1.68762380063138E-06,1.64632835251065E-08,0,0,2.38969699521836E-06,2.38969699521836E-06,4.71061172847605E-09,4.71061172847605E-09,7.35869822979042E-06,7.35869822979042E-06,1.40418449916152E-08,1.40418449916152E-08,2.57352473487823E-07,2.57352473487823E-07,0,0,8.66446754910704E-06,3.13441011171774E-09
791,348,Strawberries,544,4.56574600105862E-06,0.00126578868154037,0,5.09574355582631E-05,0,0.000117218367596823,3.12070518401701E-06,0,1.41588857572459E-06,1.3812423748345E-08,0,0,2.00491642373567E-06,2.00491642373567E-06,3.9521256624422E-09,3.9521256624422E-09,6.17382662644779E-06,6.17382662644779E-06,1.17808766967409E-08,1.17808766967409E-08,2.15914486990258E-07,2.15914486990258E-07,0,0,7.26934558100413E-06,2.62971846400628E-09
792,348,Raspberries,547,1.19616035327007E-05,0.00331618586781989,0,0.000133501215584432,0,0.000307095409954575,8.17580262787288E-06,0,3.70942618914213E-06,3.61865808271101E-08,0,0,5.25259516656548E-06,5.25259516656548E-06,1.0354005736321E-08,1.0354005736321E-08,1.61745454889686E-05,1.61745454889686E-05,3.08642172125592E-08,3.08642172125592E-08,5.65665170542798E-07,5.65665170542798E-07,0,0,1.90446489493721E-05,6.8894874269774E-09
793,348,Gooseberries,549,8.69805616930891E-06,0.00241141339180077,0,9.70773750066131E-05,0,0.000223308949993159,5.94515528724984E-06,0,2.69736388276523E-06,2.63136051741698E-08,0,0,3.81950193120235E-06,3.81950193120235E-06,7.52906775631387E-09,7.52906775631387E-09,1.17615589574993E-05,1.17615589574993E-05,2.24433700885235E-08,2.24433700885235E-08,4.11331759404343E-07,4.11331759404343E-07,0,0,1.38485969572182E-05,5.00979224514284E-09
794,348,Currants,550,9.84325062156851E-06,0.00272890240137268,0,0.000109858675694205,0,0.00025271002141581,6.72790015808703E-06,0,3.0525014093735E-06,2.97780797737634E-08,0,0,4.32238123398746E-06,4.32238123398746E-06,8.52035206827783E-09,8.52035206827783E-09,1.33100971372801E-05,1.33100971372801E-05,2.53982858093573E-08,2.53982858093573E-08,4.65488094996903E-07,4.65488094996903E-07,0,0,1.56719165700467E-05,5.6693863170177E-09
795,348,Grapes,560,5.41938473761345E-06,0.00150244798116084,0,6.04847375365038E-05,0,0.000139134203298846,3.70417058700411E-06,0,1.68061143472808E-06,1.63948757626628E-08,0,0,2.37976739495898E-06,2.37976739495898E-06,4.69103833003494E-09,4.69103833003494E-09,7.32812157844195E-06,7.32812157844195E-06,1.39834987209583E-08,1.39834987209583E-08,2.56283129887939E-07,2.56283129887939E-07,0,0,8.6284652026191E-06,3.12138610092449E-09
796,348,Watermelons,567,9.6592908325221E-07,0.000267790214450787,0,1.07805534960254E-05,0,2.47987142357168E-05,6.60216292539938E-07,0,2.99545343437815E-07,2.9221559424542E-09,0,0,4.24160056807205E-07,4.24160056807205E-07,8.36111583328377E-10,8.36111583328377E-10,1.30613457079305E-06,1.30613457079305E-06,2.49236191083599E-09,2.49236191083599E-09,4.56788622124434E-08,4.56788622124434E-08,0,0,1.53790252705139E-06,5.56343157188341E-10
797,348,"Melons, other (inc.cantaloupes)",568,1.67298455724291E-06,0.000463811371998988,0,1.86718671485248E-05,0,4.29512545746604E-05,1.14349146434292E-06,0,5.18811103687037E-07,5.06116013105384E-09,0,0,7.34643191867166E-07,7.34643191867166E-07,1.448141267608E-09,1.448141267608E-09,2.26221883625313E-06,2.26221883625313E-06,4.31675892173164E-09,4.31675892173164E-09,7.91155711106078E-08,7.91155711106078E-08,0,0,2.66363982916748E-06,9.63583690191915E-10
798,348,"Fruit, fresh nes",619,1.7304071888204E-05,0.00479730986690257,0,0.000193127503793303,0,0.000444254905779482,1.18274005679687E-05,0,5.36618499897813E-06,5.23487669783385E-08,0,0,7.59858693806422E-06,7.59858693806422E-06,1.49784649777406E-08,1.49784649777406E-08,2.33986603163186E-05,2.33986603163186E-05,4.4649250575745E-08,4.4649250575745E-08,8.18310918679629E-07,8.18310918679629E-07,0,0,2.75506518507004E-05,9.96657223953136E-09
799,348,Hops,677,6.02938248816572E-06,0.00167156125382978,0,6.72928081250221E-05,0,0.000154794938815209,4.12110642661187E-06,0,1.86977851630125E-06,1.82402581852092E-08,0,0,2.64763041411083E-06,2.64763041411083E-06,5.2190545103986E-09,5.21905451039859E-09,8.15296386129335E-06,8.15296386129335E-06,1.55574601903171E-08,1.55574601903171E-08,2.85129971421648E-07,2.85129971421648E-07,0,0,9.59967219735148E-06,3.47272460010023E-09
800,348,"Chillies and peppers, dry",689,3.22149906342694E-06,0.000893115177921252,0,3.59545473811993E-05,0,8.27069358089661E-05,2.20190716373872E-06,0,9.99022661259759E-07,9.74576994835728E-09,0,0,1.41462893025942E-06,1.41462893025942E-06,2.78854082490597E-09,2.78854082490597E-09,4.35612859108903E-06,4.35612859108903E-06,8.31235097968645E-09,8.31235097968645E-09,1.52344943730586E-07,1.52344943730586E-07,0,0,5.1291048550449E-06,1.85547675383355E-09
801,348,"Anise, badian, fennel, coriander",711,2.13118487921867E-05,0.00590840948611572,0,0.000237857550815026,0,0.000547148291935473,1.45667316997799E-05,0,6.60904115678591E-06,6.44732068560286E-08,0,0,9.35848723378814E-06,9.35848723378814E-06,1.84476106437283E-08,1.84476106437283E-08,2.88179980887076E-05,2.88179980887076E-05,5.4990413996338E-08,5.4990413996338E-08,1.00783900324548E-06,1.00783900324548E-06,0,0,3.39316277788098E-05,1.22749189854032E-08
802,348,"Spices, nes",723,4.57560302165574E-06,0.00126852140147324,0,5.10674479180742E-05,0,0.000117471431140764,3.12744249600705E-06,0,1.41894534735642E-06,1.38422434854377E-08,0,0,2.00924485165954E-06,2.00924485165954E-06,3.96065793384934E-09,3.96065793384934E-09,6.18715534342106E-06,6.18715534342106E-06,1.18063105128632E-08,1.18063105128632E-08,2.16380626268481E-07,2.16380626268481E-07,0,0,7.2850394214199E-06,2.63539578137311E-09
803,348,Flax fibre and tow,773,7.03537685832484E-05,0.019504590039774,0,0.000785205227805182,0,0.001806222664533,4.80870749888343E-05,0,2.18174855046901E-05,2.12836207651393E-07,0,0,3.08938399270455E-05,3.08938399270455E-05,6.08984674580906E-08,6.08984674580906E-08,9.51327493140213E-05,9.51327493140213E-05,1.81532015280333E-07,1.81532015280333E-07,3.32703524198704E-06,3.32703524198704E-06,0,0,0.000112013646102749,4.05214403545218E-08
804,348,Hemp tow waste,777,2.48132100702992E-05,0.00687911251576101,0,0.000276935587931906,0,0.00063704025116665,1.69599257778535E-05,0,7.69485220103026E-06,7.506562388013E-08,0,0,1.08960096299732E-05,1.08960096299732E-05,2.14784011777399E-08,2.14784011777399E-08,3.35525578917741E-05,3.35525578917741E-05,6.40248862334318E-08,6.40248862334318E-08,1.17341865308932E-06,1.17341865308932E-06,0,0,3.95063148351297E-05,1.42915871049338E-08
805,348,"Tobacco, unmanufactured",826,1.63113876629212E-05,0.00452210216668988,0,0.000182048341170629,0,0.000418769295235272,1.11488970315885E-05,0,5.05834258865701E-06,4.93456706245938E-08,0,0,7.16267812789577E-06,7.16267812789577E-06,1.41191940501568E-08,1.41191940501568E-08,2.20563472966533E-05,2.20563472966533E-05,4.20878530617035E-08,4.20878530617035E-08,7.71366803699172E-07,7.71366803699172E-07,0,0,2.59701511647843E-05,9.39481900675216E-09
806,372,Wheat,15,4.02908968060847E-06,0.000891381957058121,0,6.94690814527155E-05,0,7.96122870287728E-05,0,0,1.68372008450986E-05,1.64252015868889E-07,0,0,1.2753201063703E-07,3.22217976942673E-07,7.3422030729461E-11,1.90200999090495E-10,1.45225831651286E-05,4.6944212921953E-05,7.11927715941694E-09,2.3255405605094E-08,NA,NA,NA,NA,0.000112481817861754,0
807,372,Barley,44,4.90580470594868E-06,0.00108534337688733,0,8.45852968597106E-05,0,9.69356264857594E-05,0,0,2.05009135285402E-05,1.99992647542525E-07,0,0,1.55282504867887E-07,3.92331417996113E-07,8.9398393291286E-11,2.31588033620879E-10,1.76826435948825E-05,5.71591001754009E-05,8.66840556061936E-09,2.83156959263776E-08,NA,NA,NA,NA,0.000136957445761426,0
808,372,Rye,71,1.2291061033286E-05,0.00271923211113949,0,0.000211921001453782,0,0.000242863663119645,0,0,5.13632308093845E-05,5.01063940473001E-07,0,0,3.89046621121795E-07,9.82951766917794E-07,2.23979790081844E-10,5.80223393801503E-10,4.43023040421902E-05,0.00014320708445888,2.17179256397336E-08,7.09424788983269E-08,NA,NA,NA,NA,0.000343134801671875,0
809,372,Oats,75,4.87935344033505E-06,0.00107949138976904,0,8.41292273077508E-05,0,9.64129660544363E-05,0,0,2.03903760853338E-05,1.98914321160207E-07,0,0,1.54445247979852E-07,3.9021603363656E-07,8.89163723409795E-11,2.30339350284012E-10,1.75873017844121E-05,5.6850908017009E-05,8.6216669903594E-09,2.8163022503998E-08,NA,NA,NA,NA,0.000136218994479171,0
810,372,"Cereals, nes",108,2.14360886134276E-05,0.00474244659081968,0,0.000369598471108973,0,0.000423563676847392,0,0,8.95794727664401E-05,8.73875005573938E-07,0,0,6.78512442704206E-07,1.71430612225524E-06,3.90629467611365E-10,1.01193217179782E-09,7.72649417861938E-05,0.000249758726623982,3.78769072297655E-08,1.23726443144525E-07,NA,NA,NA,NA,0.000598440443430352,0
811,372,Potatoes,116,9.14520242990556E-07,0.000202325316284119,0,1.57680484393869E-05,0,1.80703468649504E-05,0,0,3.82169726383826E-06,3.72818193119544E-08,0,0,2.89471356068791E-08,7.31368338579738E-08,1.6665286381371E-11,4.31717032118822E-11,3.29632679782352E-06,1.06553679395643E-05,1.61592905441704E-09,5.27849734573361E-09,NA,NA,NA,NA,2.55310523114035E-05,0
812,372,Sugar beet,157,7.16035203448601E-07,0.000158413168126884,0,1.2345793172782E-05,0,1.41484068756312E-05,0,0,2.99224626114662E-06,2.91902724740943E-08,0,0,2.26645263375979E-08,5.72634100912095E-08,1.30482969798378E-11,3.38018316483148E-11,2.5809008028016E-06,8.34275524123571E-06,1.26521211324347E-09,4.13286633054256E-09,NA,NA,NA,NA,1.99898606686626E-05,0
813,372,"Beans, dry",176,6.07666180432228E-06,0.00134437977828756,0,0.000104773074641843,0,0.000120071028964892,0,0,2.53938192936083E-05,2.47724431629599E-07,0,0,1.92343422286253E-07,4.8596825297218E-07,1.10734901701695E-10,2.86860615657133E-10,2.19029193726716E-05,7.08011308285706E-05,1.07372739299463E-08,3.50737377886202E-08,NA,NA,NA,NA,0.000169644763573005,0
814,372,"Peas, dry",187,1.14785170701459E-05,0.00253946767662081,0,0.00019791121581139,0,0.000226808303635256,0,0,4.79676831826567E-05,4.67939340499412E-07,0,0,3.63327321338277E-07,9.1797027165843E-07,2.09172815663318E-10,5.41865678822354E-10,4.13735438964879E-05,0.000133739874781795,2.02821855256212E-08,6.62525759840929E-08,NA,NA,NA,NA,0.000320450664729855,0
815,372,Rapeseed,270,9.92912438886791E-06,0.00219668536350027,0,0.000171196772870104,0,0.000196193275268959,0,0,4.14929115020564E-05,4.04775973226342E-07,0,0,3.1428468898867E-07,7.94060849226371E-07,1.80938259951068E-10,4.68723589833641E-10,3.57888620320965E-05,0.000115687404944826,1.75444564599519E-08,5.7309673715598E-08,NA,NA,NA,NA,0.000277195607337952,0
816,372,Cabbages and other brassicas,358,1.44646892714862E-06,0.000320011815401135,0,2.49398439063124E-05,0,2.85813194877722E-05,0,0,6.04466263429449E-06,5.89675226936099E-08,0,0,4.57848063027953E-08,1.15678311569843E-07,2.63589779422029E-11,6.82833733935342E-11,5.21370010486281E-06,1.6853272248534E-05,2.55586596754538E-09,8.34883913304363E-09,NA,NA,NA,NA,4.03816909783072E-05,0
817,372,Lettuce and chicory,372,1.70589554593313E-06,0.000377406469155822,0,2.94128465793683E-05,0,3.37074268903896E-05,0,0,7.12878297692731E-06,6.95434464092047E-08,0,0,5.39963878085607E-08,1.36425410020429E-07,3.10865046756262E-11,8.05301104966982E-11,6.14878592950426E-06,1.98759347840582E-05,3.0142647990597E-09,9.84621738044982E-09,NA,NA,NA,NA,4.76242147233242E-05,0
818,372,Tomatoes,388,1.29455910155122E-07,2.86403807545396E-05,0,2.23206328972639E-06,0,2.55796765369694E-06,0,0,5.40984523218072E-07,5.27746858340204E-09,0,0,4.0976433437034E-09,1.03529642624277E-08,2.35907278491857E-12,6.11121752096496E-12,4.66615134057092E-07,1.50833222689883E-06,2.28744599246475E-10,7.47203447250973E-10,NA,NA,NA,NA,3.61407594804318E-06,0
819,372,Cauliflowers and broccoli,393,3.57929450846217E-06,0.000791870818660598,0,6.17137669951454E-05,0,7.07246163170949E-05,0,0,1.49575475603796E-05,1.45915426314008E-07,0,0,1.13294729457926E-07,2.86246553644477E-07,6.52254211801046E-11,1.68967544908511E-10,1.29013266748085E-05,4.17035054653462E-05,6.32450296739807E-09,2.06592436934297E-08,NA,NA,NA,NA,9.99246938860934E-05,0
820,372,Cucumbers and gherkins,397,2.04971879321595E-07,4.53472743014178E-05,0,3.534100580744E-06,0,4.05011587801476E-06,0,0,8.56558918592701E-07,8.35599280329799E-09,0,0,6.48793597713761E-09,1.63921951410046E-08,3.73519896929987E-12,9.67609542673077E-12,7.38807373359585E-07,2.38819294397851E-06,3.62178986931018E-10,1.18307224934795E-09,NA,NA,NA,NA,5.72228752008102E-06,0
821,372,"Onions, dry",403,1.34291990396212E-06,0.000297102985303936,0,2.31544640571835E-05,0,2.65352556845393E-05,0,0,5.61194064523182E-06,5.47461880627393E-08,0,0,4.25071887332406E-08,1.07397196129269E-07,2.44720059050712E-11,6.33951407588261E-11,4.84046460501001E-06,1.56467894502676E-05,2.37289803828841E-09,7.75116702219363E-09,NA,NA,NA,NA,3.7490868661325E-05,0
822,372,"Leeks, other alliaceous vegetables",407,1.73543204912027E-06,0.000383941023634051,0,2.99221114278554E-05,0,3.42910496826243E-05,0,0,7.25221334851156E-06,7.07475472296841E-08,0,0,5.49313011357007E-08,1.38787529768898E-07,3.16247478562346E-11,8.19244384618641E-11,6.2552482716077E-06,2.02200740324995E-05,3.06645488892573E-09,1.00166984112094E-08,NA,NA,NA,NA,4.84487979009485E-05,0
823,372,"Beans, green",414,5.03721610954609E-06,0.001114416384292,0,8.68510765330351E-05,0,9.95322334643539E-05,0,0,2.1050069881737E-05,2.05349834813118E-07,0,0,1.5944204507422E-07,4.02840768735598E-07,9.17931009989769E-11,2.37791564005524E-10,1.81563071737239E-05,5.86902164820298E-05,8.90060545644712E-09,2.90741862390904E-08,NA,NA,NA,NA,0.000140626114055295,0
824,372,"Peas, green",417,1.09572543940125E-05,0.00242414531320224,0,0.000188923667214284,0,0.000216508479834002,0,0,4.57893736718628E-05,4.46689268612407E-07,0,0,3.46827892825361E-07,8.76283384973383E-07,1.99673855039685E-10,5.17258462391723E-10,3.94946875877147E-05,0.000127666476571166,1.93611304589858E-08,6.32439125089112E-08,NA,NA,NA,NA,0.000305898351914095,0
825,372,Carrots and turnips,426,7.09152012266881E-07,0.000156890354560362,0,1.22271140152644E-05,0,1.40123993316268E-05,0,0,2.96348202863534E-06,2.89096686362969E-08,0,0,2.24466539940686E-08,5.67129413468284E-08,1.29228647074083E-11,3.34768972478732E-11,2.5560908024536E-06,8.26255697859283E-06,1.25304972678685E-09,4.09313740528217E-09,NA,NA,NA,NA,1.97976996799072E-05,0
826,372,"Vegetables, fresh nes",463,2.27945351580651E-06,0.000504298463675737,0,3.93020643644067E-05,0,4.50405729221016E-05,0,0,9.52562978367465E-06,9.29254160940153E-08,0,0,7.21511093246622E-08,1.82294502883121E-07,4.15384415217703E-11,1.07606027776792E-10,8.21613711247683E-06,2.65586421932298E-05,4.02772403630965E-09,1.31567228009758E-08,NA,NA,NA,NA,6.36364775952472E-05,0
827,372,Apples,515,1.33135797217142E-06,0.00029454506324115,0,2.2955114614756E-05,0,2.63067991583024E-05,0,0,5.56362437948713E-06,5.42748481933137E-08,0,0,4.21412211015908E-08,1.06472554940695E-07,2.42613130244151E-11,6.28493373262064E-11,4.79879039835529E-06,1.55120776838891E-05,2.35246846152509E-09,7.68443298679468E-09,NA,NA,NA,NA,3.7168089272206E-05,0
828,372,Strawberries,544,1.17393102822743E-06,0.000259716467079133,0,2.02407781123119E-05,0,2.31961414065896E-05,0,0,4.90575143950963E-06,4.78570975487133E-08,0,0,3.71582159363677E-08,9.38826660538742E-08,2.13925245803329E-11,5.54176928616963E-11,4.2313555515059E-06,1.36778459933593E-05,2.07429990854119E-09,6.7757842038679E-09,NA,NA,NA,NA,3.27731340245071E-05,0
829,372,Raspberries,547,2.8937138405076E-06,0.000640195307325175,0,4.98930672738746E-05,0,5.71779719767449E-05,0,0,1.2092568044678E-05,1.17966679654372E-07,0,0,9.15941747497669E-08,2.31418681005521E-07,5.27320966675354E-11,1.36603378722367E-10,1.04301971999066E-05,3.37155857606714E-05,5.1131030787836E-09,1.67021571621895E-08,NA,NA,NA,NA,8.07850454951544E-05,0
830,372,Currants,550,7.45352288442163E-06,0.00164899179277883,0,0.000128512748390691,0,0.000147276941018718,0,0,3.11475970397346E-05,3.03854283756291E-07,0,0,2.35924944623186E-07,5.96079823309258E-07,1.3582541706545E-10,3.51858015517482E-10,2.68657226676213E-05,8.68433797810369E-05,1.31701449793097E-08,4.30208090671981E-08,NA,NA,NA,NA,0.000208083182548401,0
831,372,Berries nes,558,1.38121212480859E-05,0.00305574624672627,0,0.000238146939403234,0,0.000272918859704498,0,0,5.77196036787534E-05,5.63072291327358E-07,0,0,4.37192451289597E-07,1.10459535990597E-06,2.5169804375336E-10,6.52027993715011E-10,4.97848634339343E-05,0.00016092944366432,2.44055921112546E-08,7.97218496865194E-08,NA,NA,NA,NA,0.00038559888949333,0
832,372,"Fruit, fresh nes",619,3.03504670647212E-06,0.000671463304973981,0,5.23299116124083E-05,0,5.99706208338603E-05,0,0,1.2683185290482E-05,1.23728330544133E-07,0,0,9.60677571205688E-08,2.42721479840151E-07,5.5307603010289E-11,1.43275270996236E-10,1.09396220235372E-05,3.53623001995782E-05,5.36283389251526E-09,1.75179129243792E-08,NA,NA,NA,NA,8.47306954924265E-05,0
833,372,Hops,677,3.98816770739556E-05,0.0088232852031166,0,0.00068763509694406,0,0.000788036944841864,0,0,0.000166661916255025,1.62583768913279E-06,0,0,1.2623671518898E-06,3.18945328164308E-06,7.26763103278503E-10,1.88269197912847E-09,0.000143750826609512,0.000464674179196131,7.04696929528199E-08,2.30192090543428E-07,NA,NA,NA,NA,0.00111339381653488,0
834,380,Wheat,15,1.0192935011789E-05,0.00233356383201661,0,0.00023714780453666,0,0.000394371380382434,1.48409554881125E-05,0,2.23120043064478E-06,2.17660388987772E-08,4.28229526210555E-07,9.1696274128213E-09,2.37691761069545E-06,6.12609860397556E-06,6.01483513133623E-09,1.60533870527128E-08,9.31762795805534E-06,3.56210333155012E-05,2.01605206494981E-08,8.63653435632896E-08,2.09300439522053E-06,7.6080566317025E-06,0,0,4.38264016836884E-05,0
835,380,"Rice, paddy",27,5.79760107268181E-06,0.00132729897326172,0,0.000134886405571672,0,0.000224313010462224,8.44133111395188E-06,0,1.49134086566733E-05,1.4021806948448E-06,2.43571057564957E-07,5.21555780186756E-09,1.35195800557013E-06,3.48444052637293E-06,3.42115539529165E-09,9.1309454920824E-09,5.29973847395209E-06,2.02607532296762E-05,1.14670265245652E-08,4.91234181230375E-08,1.19047207824084E-06,4.32735784521014E-06,0,0,2.49278537653051E-05,0
836,380,Barley,44,1.00043258908246E-05,0.00229038378401651,0,0.000232759643629074,0,0.000387073969057686,1.45663398287713E-05,0,2.18991450549834E-06,2.13632821404119E-08,4.2030560690604E-07,8.99995348044529E-09,2.33293534840892E-06,6.01274184546579E-06,5.90353718177067E-09,1.57563366725218E-08,9.14521543736237E-06,3.4961905029712E-05,1.97874722514175E-08,8.47672472826383E-08,2.05427563665387E-06,7.46727785974985E-06,0,0,4.3015442025157E-05,0
837,380,Maize,56,4.19635474526363E-06,0.000960710693096016,0,9.76319689809931E-05,0,0.000162359733634123,6.10990984586456E-06,0,9.18568450003995E-07,8.96091464458822E-09,1.76298877830307E-07,3.77506669684323E-09,9.78559117977922E-07,2.52206875811658E-06,2.47626242256705E-09,6.60905880968442E-09,3.83599740910385E-06,1.46649117267806E-05,8.29993484670102E-09,3.55559629163694E-08,8.61674180751961E-07,3.13217974133592E-06,0,0,1.80430002212774E-05,0
838,380,Rye,71,1.27228575103453E-05,0.00291276262349403,0,0.00029600872786116,0,0.000492255750964829,1.85245330980966E-05,0,2.78499226408119E-06,2.71684466891514E-08,5.34517608264757E-07,1.14455613482623E-08,2.96687696328213E-06,7.64661793120041E-06,7.50773847137268E-09,2.00378944625724E-08,1.1630296151956E-05,4.44622996928969E-05,2.5164433135429E-08,1.07801527108422E-07,2.61249548418767E-06,9.49640317963721E-06,0,0,5.47042694933124E-05,0
839,380,Oats,75,1.86125561096983E-05,0.0042611463438879,0,0.000433037865259147,0,0.00072013207549519,2.70999585913721E-05,0,4.0742281942667E-06,3.97453353544201E-08,7.81957902724283E-07,1.67439706550438E-08,4.34031143591429E-06,1.11864103781847E-05,1.09832404742205E-08,2.93138891716408E-08,1.70142233790383E-05,6.50449041913228E-05,3.68136185853748E-08,1.5770529304326E-07,3.82187875217795E-06,1.3892503069974E-05,0,0,8.00281135394636E-05,0
840,380,Sorghum,83,6.67924075456444E-06,0.00152914098168544,0,0.000155398546060065,0,0.000258424231414958,9.72500213316673E-06,0,1.46206414842517E-06,1.42628805059585E-08,2.80610844714033E-07,6.00868631547742E-09,1.5575499066007E-06,4.01431848773969E-06,3.94140960329302E-09,1.05194859897823E-08,6.10566832039372E-06,2.33418006850251E-05,1.32108142551309E-08,5.65936034952348E-08,1.37150685645211E-06,4.98541802324143E-06,0,0,2.87186259809406E-05,0
841,380,Triticale,97,8.83221265812661E-06,0.00202204095207569,0,0.000205489374616153,0,0.000341724134784339,1.28597381195109E-05,0,1.93334271861502E-06,1.88603463140607E-08,3.71062332645696E-07,7.94551316300508E-09,2.05960714791448E-06,5.3082851575513E-06,5.21187498223912E-09,1.39103141704314E-08,8.0737561359578E-06,3.08657458308958E-05,1.74691593215276E-08,7.48358622674331E-08,1.81359538656931E-06,6.59240680025418E-06,0,0,3.79757252707996E-05,0
842,380,"Cereals, nes",108,1.36011612832488E-05,0.00311384091111196,0,0.00031644325542554,0,0.000526237903398299,1.98033470200559E-05,0,2.9772501126864E-06,2.90439804842605E-08,5.7141724591617E-07,1.22356888575112E-08,3.1716909548302E-06,8.17449096392627E-06,8.02602416466271E-09,2.14211810625527E-08,1.24331765569234E-05,4.75316892180475E-05,2.69016227996105E-08,1.15243447125768E-07,2.79284527106453E-06,1.01519734188627E-05,0,0,5.84806983537974E-05,0
843,380,Potatoes,116,1.41738742837375E-06,0.000324495744845083,0,3.29767938702574E-05,0,5.48396547233899E-05,2.06372195148657E-06,0,3.10261513187352E-07,3.02669543805968E-09,5.95478285898296E-08,1.27509050168299E-09,3.30524342182436E-07,8.51869960537391E-07,8.36398121741814E-10,2.23231767543069E-09,1.29567084600625E-06,4.95331371667522E-06,2.80343870386871E-09,1.20096078383905E-08,2.91044543488744E-07,1.05794492083571E-06,0,0,6.09431833966093E-06,0
844,380,Sweet potatoes,122,1.79546661272535E-06,0.000411052944436842,0,4.17731462855621E-05,0,6.94677878032297E-05,2.61420680589351E-06,0,3.93021820985594E-07,3.83404741508074E-09,7.54318374447575E-08,1.61521287556626E-09,4.18689632207667E-07,1.07910091617183E-06,1.05950206166047E-09,2.82777437911323E-09,1.64128289733384E-06,6.27457900543745E-06,3.55123835082517E-09,1.52130952159602E-08,3.68678845451237E-07,1.34014507638345E-06,0,0,7.71993943726141E-06,0
845,380,Sugar beet,157,6.083088188609E-07,0.000139265820565787,0,1.4152852020179E-05,0,2.35358695327221E-05,8.85700153419931E-07,0,1.33156828434369E-07,1.29898536569514E-09,2.55565052645994E-08,5.47238377801531E-10,1.41853150502727E-07,3.65602233478354E-07,3.58962089933309E-10,9.58057409907747E-10,5.56070969862401E-07,2.12584389851359E-06,1.20316890961561E-09,5.1542367407167E-09,1.24909364187519E-07,4.54044682724362E-07,0,0,2.61553582086938E-06,0
846,380,"Beans, dry",176,2.11050236213815E-05,0.00483177021532563,0,0.000491027364612472,0,0.000816567287924583,3.07290015857278E-05,0,4.61982125249808E-06,4.50677615987245E-08,8.86672411390217E-07,1.89862098525137E-08,4.92153656054757E-06,1.26844187267239E-05,1.24540416846321E-08,3.32394067615287E-08,1.92926529917596E-05,7.375527742227E-05,4.17434491669858E-08,1.78824118260716E-07,4.33367888146982E-06,1.5752893032201E-05,0,0,9.07449367335906E-05,0
847,380,"Broad beans, horse beans, dry",181,2.16657457791097E-05,0.00496014157701602,0,0.000504073070143461,0,0.000838261998142842,3.15454153639398E-05,0,4.74256151507685E-06,4.62651301959345E-08,9.10229687450745E-07,1.94906389754831E-08,5.05229285104388E-06,1.30214207014941E-05,1.2784922959684E-08,3.41225174471784E-08,1.98052237525372E-05,7.57148212276682E-05,4.285249681876E-08,1.83575150396184E-07,4.4488168607923E-06,1.61714187979116E-05,0,0,9.31558649391684E-05,0
